file,start,end,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz,first_Loudness_sma3,second_Loudness_sma3,first_alphaRatio_sma3,second_alphaRatio_sma3,first_hammarbergIndex_sma3,second_hammarbergIndex_sma3,first_slope0-500_sma3,second_slope0-500_sma3,first_slope500-1500_sma3,second_slope500-1500_sma3,first_spectralFlux_sma3,second_spectralFlux_sma3,first_mfcc1_sma3,second_mfcc1_sma3,first_mfcc2_sma3,second_mfcc2_sma3,first_mfcc3_sma3,second_mfcc3_sma3,first_mfcc4_sma3,second_mfcc4_sma3,first_F0semitoneFrom27.5Hz_sma3nz,second_F0semitoneFrom27.5Hz_sma3nz,first_jitterLocal_sma3nz,second_jitterLocal_sma3nz,first_shimmerLocaldB_sma3nz,second_shimmerLocaldB_sma3nz,first_HNRdBACF_sma3nz,second_HNRdBACF_sma3nz,first_logRelF0-H1-H2_sma3nz,second_logRelF0-H1-H2_sma3nz,first_logRelF0-H1-A3_sma3nz,second_logRelF0-H1-A3_sma3nz,first_F1frequency_sma3nz,second_F1frequency_sma3nz,first_F1bandwidth_sma3nz,second_F1bandwidth_sma3nz,first_F1amplitudeLogRelF0_sma3nz,second_F1amplitudeLogRelF0_sma3nz,first_F2frequency_sma3nz,second_F2frequency_sma3nz,first_F2bandwidth_sma3nz,second_F2bandwidth_sma3nz,first_F2amplitudeLogRelF0_sma3nz,second_F2amplitudeLogRelF0_sma3nz,first_F3frequency_sma3nz,second_F3frequency_sma3nz,first_F3bandwidth_sma3nz,second_F3bandwidth_sma3nz,first_F3amplitudeLogRelF0_sma3nz,second_F3amplitudeLogRelF0_sma3nz
./silence/silence.wav,0 days 00:00:04.920000,0 days 00:00:04.940000,0.0010339657,0.0,0.0,0.13269739,0.022185652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.00051698287,0.00025849143,0.0,0.0,0.0,0.0,0.066348694,0.033174347,0.011092826,0.005546413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.5,-50.25,0.0,0.0,0.0,0.0,-100.5,-50.25,0.0,0.0,0.0,0.0,-100.5,-50.25
./silence/silence.wav,0 days 00:00:04.930000,0 days 00:00:04.950000,0.0010339657,0.0,0.0,0.13269739,0.022185652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.00051698287,0.00025849143,0.0,0.0,0.0,0.0,0.066348694,0.033174347,0.011092826,0.005546413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.5,-50.25,0.0,0.0,0.0,0.0,-100.5,-50.25,0.0,0.0,0.0,0.0,-100.5,-50.25
./silence/silence.wav,0 days 00:00:04.940000,0 days 00:00:04.960000,0.0010339657,0.0,0.0,0.13269739,0.022185652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.00051698287,0.00025849143,0.0,0.0,0.0,0.0,0.066348694,0.033174347,0.011092826,0.005546413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.5,-50.25,0.0,0.0,0.0,0.0,-100.5,-50.25,0.0,0.0,0.0,0.0,-100.5,-50.25
./silence/silence.wav,0 days 00:00:04.950000,0 days 00:00:04.970000,0.0010339657,0.0,0.0,0.13269739,0.022185652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.00051698287,0.00025849143,0.0,0.0,0.0,0.0,0.066348694,0.033174347,0.011092826,0.005546413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.5,-50.25,0.0,0.0,0.0,0.0,-100.5,-50.25,0.0,0.0,0.0,0.0,-100.5,-50.25
./silence/silence.wav,0 days 00:00:04.960000,0 days 00:00:04.980000,0.0010339657,0.0,0.0,0.13269739,0.022185652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.00051698287,0.00025849143,0.0,0.0,0.0,0.0,0.066348694,0.033174347,0.011092826,0.005546413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.5,-50.25,0.0,0.0,0.0,0.0,-100.5,-50.25,0.0,0.0,0.0,0.0,-100.5,-50.25
./silence/silence.wav,0 days 00:00:04.970000,0 days 00:00:04.990000,0.0010339657,0.0,0.0,0.13269739,0.022185652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.00051698287,0.00025849143,0.0,0.0,0.0,0.0,0.066348694,0.033174347,0.011092826,0.005546413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.5,-50.25,0.0,0.0,0.0,0.0,-100.5,-50.25,0.0,0.0,0.0,0.0,-100.5,-50.25
./silence/silence.wav,0 days 00:00:04.980000,0 days 00:00:05,0.0010339657,0.0,0.0,0.13269739,0.022185652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.00051698287,0.00025849143,0.0,0.0,0.0,0.0,0.066348694,0.033174347,0.011092826,0.005546413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.5,-50.25,0.0,0.0,0.0,0.0,-100.5,-50.25,0.0,0.0,0.0,0.0,-100.5,-50.25
./silence/silence.wav,0 days 00:00:04.990000,0 days 00:00:05.010000,0.0010339657,0.0,0.0,0.13269739,0.022185652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.00051698287,0.00025849143,0.0,0.0,0.0,0.0,0.066348694,0.033174347,0.011092826,0.005546413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.5,-50.25,0.0,0.0,0.0,0.0,-100.5,-50.25,0.0,0.0,0.0,0.0,-100.5,-50.25
./silence/silence.wav,0 days 00:00:05,0 days 00:00:05.020000,0.0010339657,0.0,0.0,0.13269739,0.022185652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.00051698287,0.00025849143,0.0,0.0,0.0,0.0,0.066348694,0.033174347,0.011092826,0.005546413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.5,-50.25,0.0,0.0,0.0,0.0,-100.5,-50.25,0.0,0.0,0.0,0.0,-100.5,-50.25
./silence/silence.wav,0 days 00:00:05.010000,0 days 00:00:05.030000,0.0010339657,0.0,0.0,0.13269739,0.022185652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.00051698287,0.00025849143,0.0,0.0,0.0,0.0,0.066348694,0.033174347,0.011092826,0.005546413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.5,-50.25,0.0,0.0,0.0,0.0,-100.5,-50.25,0.0,0.0,0.0,0.0,-100.5,-50.25
./silence/silence.wav,0 days 00:00:05.020000,0 days 00:00:05.040000,0.0010339657,0.0,0.0,0.13269739,0.022185652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.00051698287,0.00025849143,0.0,0.0,0.0,0.0,0.066348694,0.033174347,0.011092826,0.005546413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.5,-50.25,0.0,0.0,0.0,0.0,-100.5,-50.25,0.0,0.0,0.0,0.0,-100.5,-50.25
./silence/silence.wav,0 days 00:00:05.030000,0 days 00:00:05.050000,0.0010339657,0.0,0.0,0.13269739,0.022185652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.00051698287,0.00025849143,0.0,0.0,0.0,0.0,0.066348694,0.033174347,0.011092826,0.005546413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.5,-50.25,0.0,0.0,0.0,0.0,-100.5,-50.25,0.0,0.0,0.0,0.0,-100.5,-50.25
./silence/silence.wav,0 days 00:00:05.040000,0 days 00:00:05.060000,0.0010339657,0.0,0.0,0.13269739,0.022185652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.00051698287,0.00025849143,0.0,0.0,0.0,0.0,0.066348694,0.033174347,0.011092826,0.005546413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.5,-50.25,0.0,0.0,0.0,0.0,-100.5,-50.25,0.0,0.0,0.0,0.0,-100.5,-50.25
./silence/silence.wav,0 days 00:00:05.050000,0 days 00:00:05.070000,0.0010339657,0.0,0.0,0.13269739,0.022185652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.00051698287,0.00025849143,0.0,0.0,0.0,0.0,0.066348694,0.033174347,0.011092826,0.005546413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.5,-50.25,0.0,0.0,0.0,0.0,-100.5,-50.25,0.0,0.0,0.0,0.0,-100.5,-50.25
./silence/silence.wav,0 days 00:00:05.060000,0 days 00:00:05.080000,0.0010339657,0.0,0.0,0.13269739,0.022185652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.00051698287,0.00025849143,0.0,0.0,0.0,0.0,0.066348694,0.033174347,0.011092826,0.005546413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.5,-50.25,0.0,0.0,0.0,0.0,-100.5,-50.25,0.0,0.0,0.0,0.0,-100.5,-50.25
./silence/silence.wav,0 days 00:00:05.070000,0 days 00:00:05.090000,0.0010339657,0.0,0.0,0.13269739,0.022185652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.00051698287,0.00025849143,0.0,0.0,0.0,0.0,0.066348694,0.033174347,0.011092826,0.005546413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.5,-50.25,0.0,0.0,0.0,0.0,-100.5,-50.25,0.0,0.0,0.0,0.0,-100.5,-50.25
./silence/silence.wav,0 days 00:00:05.080000,0 days 00:00:05.100000,0.0010339657,0.0,0.0,0.13269739,0.022185652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.00051698287,0.00025849143,0.0,0.0,0.0,0.0,0.066348694,0.033174347,0.011092826,0.005546413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.5,-50.25,0.0,0.0,0.0,0.0,-100.5,-50.25,0.0,0.0,0.0,0.0,-100.5,-50.25
./silence/silence.wav,0 days 00:00:05.090000,0 days 00:00:05.110000,0.0010339657,0.0,0.0,0.13269739,0.022185652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.00051698287,0.00025849143,0.0,0.0,0.0,0.0,0.066348694,0.033174347,0.011092826,0.005546413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.5,-50.25,0.0,0.0,0.0,0.0,-100.5,-50.25,0.0,0.0,0.0,0.0,-100.5,-50.25
./silence/silence.wav,0 days 00:00:05.100000,0 days 00:00:05.120000,0.0010339657,0.0,0.0,0.13269739,0.022185652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.00051698287,0.00025849143,0.0,0.0,0.0,0.0,0.066348694,0.033174347,0.011092826,0.005546413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.5,-50.25,0.0,0.0,0.0,0.0,-100.5,-50.25,0.0,0.0,0.0,0.0,-100.5,-50.25
./silence/silence.wav,0 days 00:00:05.110000,0 days 00:00:05.130000,0.0010339657,0.0,0.0,0.13269739,0.022185652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.00051698287,0.00025849143,0.0,0.0,0.0,0.0,0.066348694,0.033174347,0.011092826,0.005546413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.5,-50.25,0.0,0.0,0.0,0.0,-100.5,-50.25,0.0,0.0,0.0,0.0,-100.5,-50.25
./silence/silence.wav,0 days 00:00:05.120000,0 days 00:00:05.140000,0.0010339657,0.0,0.0,0.13269739,0.022185652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.00051698287,0.00025849143,0.0,0.0,0.0,0.0,0.066348694,0.033174347,0.011092826,0.005546413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.5,-50.25,0.0,0.0,0.0,0.0,-100.5,-50.25,0.0,0.0,0.0,0.0,-100.5,-50.25
./silence/silence.wav,0 days 00:00:05.130000,0 days 00:00:05.150000,0.0010339657,0.0,0.0,0.13269739,0.022185652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.00051698287,0.00025849143,0.0,0.0,0.0,0.0,0.066348694,0.033174347,0.011092826,0.005546413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.5,-50.25,0.0,0.0,0.0,0.0,-100.5,-50.25,0.0,0.0,0.0,0.0,-100.5,-50.25
./silence/silence.wav,0 days 00:00:05.140000,0 days 00:00:05.160000,0.0010339657,0.0,0.0,0.13269739,0.022185652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.00051698287,0.00025849143,0.0,0.0,0.0,0.0,0.066348694,0.033174347,0.011092826,0.005546413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.5,-50.25,0.0,0.0,0.0,0.0,-100.5,-50.25,0.0,0.0,0.0,0.0,-100.5,-50.25
./silence/silence.wav,0 days 00:00:05.150000,0 days 00:00:05.170000,0.0010339657,0.0,0.0,0.13269739,0.022185652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.00051698287,0.00025849143,0.0,0.0,0.0,0.0,0.066348694,0.033174347,0.011092826,0.005546413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.5,-50.25,0.0,0.0,0.0,0.0,-100.5,-50.25,0.0,0.0,0.0,0.0,-100.5,-50.25
./silence/silence.wav,0 days 00:00:05.160000,0 days 00:00:05.180000,0.0010339657,0.0,0.0,0.13269739,0.022185652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.00051698287,0.00025849143,0.0,0.0,0.0,0.0,0.066348694,0.033174347,0.011092826,0.005546413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.5,-50.25,0.0,0.0,0.0,0.0,-100.5,-50.25,0.0,0.0,0.0,0.0,-100.5,-50.25
./silence/silence.wav,0 days 00:00:05.170000,0 days 00:00:05.190000,0.0010339657,0.0,0.0,0.13269739,0.022185652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.00051698287,0.00025849143,0.0,0.0,0.0,0.0,0.066348694,0.033174347,0.011092826,0.005546413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.5,-50.25,0.0,0.0,0.0,0.0,-100.5,-50.25,0.0,0.0,0.0,0.0,-100.5,-50.25
./silence/silence.wav,0 days 00:00:05.180000,0 days 00:00:05.200000,0.0010339657,0.0,0.0,0.13269739,0.022185652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.00051698287,0.00025849143,0.0,0.0,0.0,0.0,0.066348694,0.033174347,0.011092826,0.005546413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.5,-50.25,0.0,0.0,0.0,0.0,-100.5,-50.25,0.0,0.0,0.0,0.0,-100.5,-50.25
./silence/silence.wav,0 days 00:00:05.190000,0 days 00:00:05.210000,0.0010339657,0.0,0.0,0.13269739,0.022185652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.00051698287,0.00025849143,0.0,0.0,0.0,0.0,0.066348694,0.033174347,0.011092826,0.005546413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.5,-50.25,0.0,0.0,0.0,0.0,-100.5,-50.25,0.0,0.0,0.0,0.0,-100.5,-50.25
./silence/silence.wav,0 days 00:00:05.200000,0 days 00:00:05.220000,0.0010339657,0.0,0.0,0.13269739,0.022185652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.00051698287,0.00025849143,0.0,0.0,0.0,0.0,0.066348694,0.033174347,0.011092826,0.005546413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.5,-50.25,0.0,0.0,0.0,0.0,-100.5,-50.25,0.0,0.0,0.0,0.0,-100.5,-50.25
./silence/silence.wav,0 days 00:00:05.210000,0 days 00:00:05.230000,0.0010339657,0.0,0.0,0.13269739,0.022185652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.00051698287,0.00025849143,0.0,0.0,0.0,0.0,0.066348694,0.033174347,0.011092826,0.005546413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.5,-50.25,0.0,0.0,0.0,0.0,-100.5,-50.25,0.0,0.0,0.0,0.0,-100.5,-50.25
./silence/silence.wav,0 days 00:00:05.220000,0 days 00:00:05.240000,0.0010339657,0.0,0.0,0.13269739,0.022185652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.00051698287,0.00025849143,0.0,0.0,0.0,0.0,0.066348694,0.033174347,0.011092826,0.005546413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.5,-50.25,0.0,0.0,0.0,0.0,-100.5,-50.25,0.0,0.0,0.0,0.0,-100.5,-50.25
./silence/silence.wav,0 days 00:00:05.230000,0 days 00:00:05.250000,0.0010339657,0.0,0.0,0.13269739,0.022185652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.00051698287,0.00025849143,0.0,0.0,0.0,0.0,0.066348694,0.033174347,0.011092826,0.005546413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.5,-50.25,0.0,0.0,0.0,0.0,-100.5,-50.25,0.0,0.0,0.0,0.0,-100.5,-50.25
./silence/silence.wav,0 days 00:00:05.240000,0 days 00:00:05.260000,0.0010339657,0.0,0.0,0.13269739,0.022185652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.00051698287,0.00025849143,0.0,0.0,0.0,0.0,0.066348694,0.033174347,0.011092826,0.005546413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.5,-50.25,0.0,0.0,0.0,0.0,-100.5,-50.25,0.0,0.0,0.0,0.0,-100.5,-50.25
./silence/silence.wav,0 days 00:00:05.250000,0 days 00:00:05.270000,0.0010339657,0.0,0.0,0.13269739,0.022185652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.00051698287,0.00025849143,0.0,0.0,0.0,0.0,0.066348694,0.033174347,0.011092826,0.005546413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.5,-50.25,0.0,0.0,0.0,0.0,-100.5,-50.25,0.0,0.0,0.0,0.0,-100.5,-50.25
./silence/silence.wav,0 days 00:00:05.260000,0 days 00:00:05.280000,0.0010339657,0.0,0.0,0.13269739,0.022185652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.00051698287,0.00025849143,0.0,0.0,0.0,0.0,0.066348694,0.033174347,0.011092826,0.005546413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.5,-50.25,0.0,0.0,0.0,0.0,-100.5,-50.25,0.0,0.0,0.0,0.0,-100.5,-50.25
